fold,era,arm,label,model,kind,n_train,n_test,ic_train,ic_oos,capture_all,capture_q5,q5_frac,auc_train,auc_oos,base_rate_test,topdec_tp_rate,topdec_frac
16,3,wide10y,br_modal_short,logit,real,60359,2731,,,,,,0.6272602303456608,0.5849186920790348,0.10252654705236178,0.16560509554140126,0.11497619919443428
16,3,wide10y,br_modal_short,hgb,real,60359,2731,,,,,,0.9192261739618185,0.5245890890015736,0.10252654705236178,0.12467532467532468,0.14097400219699743
17,3,base5y,fwd2,ridge,real,29364,2757,0.051470711968414226,-0.01579203804399052,-0.0236117903159005,0.10630059375532053,0.19767863619876677,,,,,
17,3,base5y,fwd2,ridge,shuffle,29364,2757,0.031909312907334474,-0.007249083719106896,-0.007378794785845052,-0.07395861332893584,0.20638375045339136,,,,,
17,3,base5y,fwd2,hgb,real,29364,2757,0.5565013421684202,0.011887350260896122,0.015041199340335347,0.0910457222190702,0.1802684076895176,,,,,
17,3,base5y,fwd2,hgb,shuffle,29364,2757,0.5621433991395065,-0.041755729997870396,-0.05979927942643377,-0.22627680225457542,0.14762422923467536,,,,,
17,3,base5y,fwd4,ridge,real,29364,2757,0.06140601052459879,-0.03803983382675153,-0.014306293686421584,0.06466766073637105,0.19912948857453755,,,,,
17,3,base5y,fwd4,ridge,shuffle,29364,2757,0.028978431197248987,-0.05272490693680634,-0.0761377451319105,-0.06379742899330558,0.19078708741385564,,,,,
17,3,base5y,fwd4,hgb,real,29364,2757,0.5852812657000978,0.0031905187522340496,0.011190809310357121,0.09858601598576412,0.19078708741385564,,,,,
17,3,base5y,fwd4,hgb,shuffle,29364,2757,0.5671484648260128,-0.031945968795329814,-0.06402224862561313,-0.09057332015036472,0.16539717083786726,,,,,
17,3,base5y,fwd8,ridge,real,29364,2757,0.06794747877426842,-0.029745678308841502,-0.024306156416012113,0.23281497484757857,0.19622778382299602,,,,,
17,3,base5y,fwd8,ridge,shuffle,29364,2757,0.018583217262733272,-0.027176486169184555,-0.043894143672421,-0.15295912012341073,0.1965904969169387,,,,,
17,3,base5y,fwd8,hgb,real,29364,2757,0.6157974144065093,0.008496675555496876,0.02210534674577952,0.39831199128625594,0.18570910409865796,,,,,
17,3,base5y,fwd8,hgb,shuffle,29364,2757,0.5816269437958388,-0.019506751734339904,-0.02441132033310375,-0.24602241274359515,0.15270221254987304,,,,,
17,3,base5y,br_canon_long,logit,real,29364,2757,,,,,,0.5342905225963939,0.5176293362267848,0.5150525933986216,0.5576923076923077,0.11316648531011969
17,3,base5y,br_canon_long,logit,shuffle,29364,2757,,,,,,0.5212460182565907,0.4982760436967354,0.5150525933986216,0.5363984674329502,0.09466811751904244
17,3,base5y,br_canon_long,hgb,real,29364,2757,,,,,,0.882193607258956,0.522365607256102,0.5150525933986216,0.5440414507772021,0.07000362713093942
17,3,base5y,br_canon_long,hgb,shuffle,29364,2757,,,,,,0.8865434019317397,0.4750234390637016,0.5150525933986216,0.5,0.0710917664127675
17,3,base5y,br_canon_short,logit,real,29364,2757,,,,,,0.5334560722279031,0.5241846995125286,0.46354733405875953,0.49221183800623053,0.11643090315560392
17,3,base5y,br_canon_short,logit,shuffle,29364,2757,,,,,,0.5204614065365456,0.514256979031427,0.46354733405875953,0.46598639455782315,0.10663764961915125
17,3,base5y,br_canon_short,hgb,real,29364,2757,,,,,,0.8912163766621075,0.5416615083786469,0.46354733405875953,0.4866666666666667,0.0544069640914037
17,3,base5y,br_canon_short,hgb,shuffle,29364,2757,,,,,,0.8857454818203458,0.4853589269067942,0.46354733405875953,0.422360248447205,0.058396808124773304
17,3,base5y,br_modal_long,logit,real,29364,2757,,,,,,0.6300789580338666,0.6329716788261102,0.11570547696771853,0.23255813953488372,0.14036996735582155
17,3,base5y,br_modal_long,logit,shuffle,29364,2757,,,,,,0.5337057714488916,0.4864064537199668,0.11570547696771853,0.09868421052631579,0.11026478055857816
17,3,base5y,br_modal_long,hgb,real,29364,2757,,,,,,0.9831162422687594,0.6136935820254538,0.11570547696771853,0.19133574007220217,0.1004715270221255
17,3,base5y,br_modal_long,hgb,shuffle,29364,2757,,,,,,0.9736470339556587,0.5098865661508868,0.11570547696771853,0.12264150943396226,0.07689517591585056
17,3,base5y,br_modal_short,logit,real,29364,2757,,,,,,0.6585452801594803,0.5677635661242219,0.07072905331882481,0.10031347962382445,0.11570547696771853
17,3,base5y,br_modal_short,logit,shuffle,29364,2757,,,,,,0.5298004991006654,0.500914750095078,0.07072905331882481,0.04666666666666667,0.1088139281828074
17,3,base5y,br_modal_short,hgb,real,29364,2757,,,,,,0.9785272990448074,0.5613503072519466,0.07072905331882481,0.04020100502512563,0.07217990569459558
17,3,base5y,br_modal_short,hgb,shuffle,29364,2757,,,,,,0.9736663634972501,0.5118417102023659,0.07072905331882481,0.07692307692307693,0.07072905331882481
17,3,wide10y,fwd2,ridge,real,60169,2757,0.0582559315703868,-0.0062332607923322025,0.006282284751718264,0.05376964249587487,0.1933260790714545,,,,,
17,3,wide10y,fwd2,hgb,real,60169,2757,0.4199157003144866,0.026039717493506254,0.012723193095748599,0.022490842401375246,0.19876677548059485,,,,,
17,3,wide10y,fwd4,ridge,real,60169,2757,0.06741228132804673,-0.017873938118623027,-0.005926911291901461,0.12553346548776956,0.19513964454116794,,,,,
17,3,wide10y,fwd4,hgb,real,60169,2757,0.4545552415708645,-0.00750550761061138,0.0267401199589425,-0.0546955000136673,0.21218715995647444,,,,,
17,3,wide10y,fwd8,ridge,real,60169,2757,0.06890667057818455,-0.038250793225192606,0.050476888306664906,0.10418922948110264,0.19550235763511062,,,,,
17,3,wide10y,fwd8,hgb,real,60169,2757,0.48237434146243674,-0.002976474617945387,0.003972271220536828,0.03281434795324095,0.20203119332607908,,,,,
17,3,wide10y,br_canon_long,logit,real,60169,2757,,,,,,0.5372749059234603,0.4971330601409504,0.5150525933986216,0.53125,0.08124773304316286
17,3,wide10y,br_canon_long,hgb,real,60169,2757,,,,,,0.7998734128541889,0.5259230777334163,0.5150525933986216,0.6313131313131313,0.07181719260065289
17,3,wide10y,br_canon_short,logit,real,60169,2757,,,,,,0.534318566675859,0.5055974038204133,0.46354733405875953,0.4548736462093863,0.1004715270221255
17,3,wide10y,br_canon_short,hgb,real,60169,2757,,,,,,0.8029240315406325,0.5262300268442599,0.46354733405875953,0.47417840375586856,0.07725788900979326
17,3,wide10y,br_modal_long,logit,real,60169,2757,,,,,,0.6266968284708061,0.5822620422207422,0.11570547696771853,0.1750599520383693,0.1512513601741023
17,3,wide10y,br_modal_long,hgb,real,60169,2757,,,,,,0.9366726983153754,0.5902777599193542,0.11570547696771853,0.1697674418604651,0.15596663039535727
17,3,wide10y,br_modal_short,logit,real,60169,2757,,,,,,0.6286440522149053,0.5597790187954123,0.07072905331882481,0.06896551724137931,0.11570547696771853
17,3,wide10y,br_modal_short,hgb,real,60169,2757,,,,,,0.9172718271679274,0.5321243419604075,0.07072905331882481,0.041811846689895474,0.10409865796155242
18,3,base5y,fwd2,ridge,real,29318,2752,0.05156634438960611,-0.028236942252543522,-0.022029559082523915,0.04753687762383249,0.17042151162790697,,,,,
18,3,base5y,fwd2,ridge,shuffle,29318,2752,0.024137825155486008,-0.013551890701531502,0.022888705561154445,-0.017682038644904263,0.27870639534883723,,,,,
18,3,base5y,fwd2,hgb,real,29318,2752,0.5551600167271155,0.02054432541644449,-0.008558234729410275,-0.035846802446940315,0.13299418604651161,,,,,
18,3,base5y,fwd2,hgb,shuffle,29318,2752,0.5605647860708978,0.003238111721512397,0.0010706369409748389,-0.005355428161138173,0.15770348837209303,,,,,
18,3,base5y,fwd4,ridge,real,29318,2752,0.05962651199301858,-0.05042466347689822,-0.03521130019391747,-0.0461691560061711,0.16424418604651161,,,,,
18,3,base5y,fwd4,ridge,shuffle,29318,2752,0.02554730466030674,0.0057750780875019435,0.025874469097069197,-0.0743507785030516,0.21075581395348839,,,,,
18,3,base5y,fwd4,hgb,real,29318,2752,0.5962053874158336,0.030203744132975923,-0.01881512212254514,0.04027276812338512,0.15843023255813954,,,,,
18,3,base5y,fwd4,hgb,shuffle,29318,2752,0.568041178541796,0.0004335832686732298,-0.0224181025067143,-0.025382288062629765,0.15588662790697674,,,,,
18,3,base5y,fwd8,ridge,real,29318,2752,0.06532989141199358,-0.018053889084025564,0.04025877778044518,-0.13229683355298452,0.17405523255813954,,,,,
18,3,base5y,fwd8,ridge,shuffle,29318,2752,0.022385561340082655,-0.030341209706071036,0.062223083377979736,-0.0021346635616993595,0.2699854651162791,,,,,
18,3,base5y,fwd8,hgb,real,29318,2752,0.6387175992710813,0.015669606587598896,-0.007344972748201253,-0.21476538656856964,0.16315406976744187,,,,,
18,3,base5y,fwd8,hgb,shuffle,29318,2752,0.581285390407747,-0.008850422205933895,-0.01581020094539867,-0.029716509720034968,0.1413517441860465,,,,,
18,3,base5y,br_canon_long,logit,real,29318,2752,,,,,,0.5378853757288838,0.5208639791354924,0.5101744186046512,0.5526315789473685,0.0690406976744186
18,3,base5y,br_canon_long,logit,shuffle,29318,2752,,,,,,0.5156856260904332,0.533305118060311,0.5101744186046512,0.6494845360824743,0.035247093023255814
18,3,base5y,br_canon_long,hgb,real,29318,2752,,,,,,0.8843536989128761,0.5334430241700271,0.5101744186046512,0.5875,0.029069767441860465
18,3,base5y,br_canon_long,hgb,shuffle,29318,2752,,,,,,0.8855631039174064,0.4899687835518696,0.5101744186046512,0.5048543689320388,0.037427325581395346
18,3,base5y,br_canon_short,logit,real,29318,2752,,,,,,0.5353844644389104,0.5324513931284764,0.47093023255813954,0.5048543689320388,0.26199127906976744
18,3,base5y,br_canon_short,logit,shuffle,29318,2752,,,,,,0.5149630841083217,0.5313279024216524,0.47093023255813954,0.49716231555051077,0.32013081395348836
18,3,base5y,br_canon_short,hgb,real,29318,2752,,,,,,0.8903578142872888,0.5227151802672636,0.47093023255813954,0.5176470588235295,0.12354651162790697
18,3,base5y,br_canon_short,hgb,shuffle,29318,2752,,,,,,0.8889407874943401,0.5150346374304708,0.47093023255813954,0.4797687861271676,0.06286337209302326
18,3,base5y,br_modal_long,logit,real,29318,2752,,,,,,0.6210809673001155,0.6059296144681372,0.08502906976744186,0.171875,0.046511627906976744
18,3,base5y,br_modal_long,logit,shuffle,29318,2752,,,,,,0.5264268046144496,0.5244920334276967,0.08502906976744186,0.10229276895943562,0.20603197674418605
18,3,base5y,br_modal_long,hgb,real,29318,2752,,,,,,0.9847019683564564,0.5372412646042511,0.08502906976744186,0.08823529411764706,0.04941860465116279
18,3,base5y,br_modal_long,hgb,shuffle,29318,2752,,,,,,0.9686394065184839,0.5181513614793997,0.08502906976744186,0.13360323886639677,0.08975290697674419
18,3,base5y,br_modal_short,logit,real,29318,2752,,,,,,0.6556552229950225,0.5291046724092927,0.07194767441860465,0.0,0.030159883720930234
18,3,base5y,br_modal_short,logit,shuffle,29318,2752,,,,,,0.5245559507963986,0.5035258615916407,0.07194767441860465,0.07197943444730077,0.282703488372093
18,3,base5y,br_modal_short,hgb,real,29318,2752,,,,,,0.9822123718277328,0.5725856845668905,0.07194767441860465,0.05319148936170213,0.06831395348837209
18,3,base5y,br_modal_short,hgb,shuffle,29318,2752,,,,,,0.9763062318348028,0.49672527941909306,0.07194767441860465,0.06140350877192982,0.08284883720930232
18,3,wide10y,fwd2,ridge,real,60003,2752,0.05402593910075972,-0.04064674793709865,-0.019271184919869667,0.005090079590011455,0.17986918604651161,,,,,
18,3,wide10y,fwd2,hgb,real,60003,2752,0.4234099277735383,0.037641397503718504,0.03375865919418864,0.09870501323316117,0.14171511627906977,,,,,
18,3,wide10y,fwd4,ridge,real,60003,2752,0.06378603610064365,-0.05420059389494085,0.0021226853536045333,0.03032317538726504,0.18095930232558138,,,,,
18,3,wide10y,fwd4,hgb,real,60003,2752,0.45518940457247437,0.050717809712576584,0.08294550885193865,0.23084659740913374,0.12936046511627908,,,,,
18,3,wide10y,fwd8,ridge,real,60003,2752,0.06773578404195098,-0.03086390625684138,0.02904085787100488,0.1377244493096054,0.19585755813953487,,,,,
18,3,wide10y,fwd8,hgb,real,60003,2752,0.49003056222405605,0.046250476251152854,0.07057601700668237,0.21255503165569575,0.1511627906976744,,,,,
18,3,wide10y,br_canon_long,logit,real,60003,2752,,,,,,0.5368216519770116,0.48358230405708147,0.5101744186046512,0.4929906542056075,0.1555232558139535
18,3,wide10y,br_canon_long,hgb,real,60003,2752,,,,,,0.8023441409050349,0.5219508483603439,0.5101744186046512,0.5780346820809249,0.06286337209302326
18,3,wide10y,br_canon_short,logit,real,60003,2752,,,,,,0.5332172336412243,0.506857002950753,0.47093023255813954,0.5163043478260869,0.06686046511627906
18,3,wide10y,br_canon_short,hgb,real,60003,2752,,,,,,0.8057704172268051,0.5172694300298467,0.47093023255813954,0.4440789473684211,0.11046511627906977
18,3,wide10y,br_modal_long,logit,real,60003,2752,,,,,,0.6269266589661764,0.6362989891584014,0.08502906976744186,0.208955223880597,0.04869186046511628
18,3,wide10y,br_modal_long,hgb,real,60003,2752,,,,,,0.942961351833488,0.5875406475088762,0.08502906976744186,0.17370892018779344,0.07739825581395349
18,3,wide10y,br_modal_short,logit,real,60003,2752,,,,,,0.62607854166626,0.5822674671539196,0.07194767441860465,0.008928571428571428,0.040697674418604654
18,3,wide10y,br_modal_short,hgb,real,60003,2752,,,,,,0.9200288552480858,0.5768669466790062,0.07194767441860465,0.08064516129032258,0.06758720930232558
19,4,base5y,fwd2,ridge,real,29285,2744,0.0535646655373496,-0.011982432715241785,0.01753763677662569,0.01858947106488708,0.1869533527696793,,,,,
19,4,base5y,fwd2,ridge,shuffle,29285,2744,0.03237611665170493,-0.0015969284969778702,-0.00947228174048997,-0.10081335994525523,0.20954810495626822,,,,,
19,4,base5y,fwd2,hgb,real,29285,2744,0.5593586536457708,0.013817575892522648,0.0022216610582111657,0.03326223611797409,0.13994169096209913,,,,,
19,4,base5y,fwd2,hgb,shuffle,29285,2744,0.5531898687557005,-0.01095734443983461,0.01168845784261051,-0.04818961995160586,0.14395043731778426,,,,,
19,4,base5y,fwd4,ridge,real,29285,2744,0.057523705290066306,-0.0140370004264315,0.0460042189247272,0.10287872076976105,0.19642857142857142,,,,,
19,4,base5y,fwd4,ridge,shuffle,29285,2744,0.03228237456455639,-0.016210689999574677,-0.06758807032742675,-0.12485682480214182,0.18841107871720117,,,,,
19,4,base5y,fwd4,hgb,real,29285,2744,0.5903012593391973,-0.010175666998868658,-0.031021870743605,-0.1980366614868175,0.12099125364431487,,,,,
19,4,base5y,fwd4,hgb,shuffle,29285,2744,0.5698555416015962,0.025584635460657968,0.056462428869480503,0.1089222311712264,0.14395043731778426,,,,,
19,4,base5y,fwd8,ridge,real,29285,2744,0.06264996889362248,0.002156231791275926,0.12640441264067925,-0.053402806241009265,0.19278425655976678,,,,,
19,4,base5y,fwd8,ridge,shuffle,29285,2744,0.027989482806623125,-0.0238965275445006,-0.06447011020209267,-0.08620559485948488,0.22631195335276968,,,,,
19,4,base5y,fwd8,hgb,real,29285,2744,0.6386960171449699,0.0005546838764688098,-0.014166340521354716,-0.1527314272126233,0.125,,,,,
19,4,base5y,fwd8,hgb,shuffle,29285,2744,0.5819280309078307,0.03788933814208161,0.026112877673645785,0.06327502444228557,0.11078717201166181,,,,,
19,4,base5y,br_canon_long,logit,real,29285,2744,,,,,,0.5424361777201204,0.5239544231295444,0.4938046647230321,0.5,0.028425655976676383
19,4,base5y,br_canon_long,logit,shuffle,29285,2744,,,,,,0.5194964495535239,0.493121760591256,0.4938046647230321,0.5109034267912772,0.11698250728862973
19,4,base5y,br_canon_long,hgb,real,29285,2744,,,,,,0.8863889795073243,0.5511395545920902,0.4938046647230321,0.6260162601626016,0.044825072886297376
19,4,base5y,br_canon_long,hgb,shuffle,29285,2744,,,,,,0.8854796627092647,0.48903216893939994,0.4938046647230321,0.5,0.05903790087463557
19,4,base5y,br_canon_short,logit,real,29285,2744,,,,,,0.5454309437307192,0.5378242335331888,0.48833819241982507,0.5522598870056498,0.25801749271137026
19,4,base5y,br_canon_short,logit,shuffle,29285,2744,,,,,,0.5185686223969116,0.4942313007611515,0.48833819241982507,0.48091603053435117,0.09548104956268222
19,4,base5y,br_canon_short,hgb,real,29285,2744,,,,,,0.8897112159506411,0.5438597610239402,0.48833819241982507,0.608843537414966,0.10714285714285714
19,4,base5y,br_canon_short,hgb,shuffle,29285,2744,,,,,,0.8906608879221363,0.5039460815580219,0.48833819241982507,0.4742857142857143,0.06377551020408163
19,4,base5y,br_modal_long,logit,real,29285,2744,,,,,,0.636781380151762,0.6852897720211547,0.05065597667638484,0.9,0.0036443148688046646
19,4,base5y,br_modal_long,logit,shuffle,29285,2744,,,,,,0.5323763822147201,0.592791946864773,0.05065597667638484,0.06887755102040816,0.14285714285714285
19,4,base5y,br_modal_long,hgb,real,29285,2744,,,,,,0.9812633146113872,0.6939477209019731,0.05065597667638484,0.1487603305785124,0.044096209912536447
19,4,base5y,br_modal_long,hgb,shuffle,29285,2744,,,,,,0.9707309483744198,0.4803960286665102,0.05065597667638484,0.0380952380952381,0.07653061224489796
19,4,base5y,br_modal_short,logit,real,29285,2744,,,,,,0.646364068521613,0.6074916269599069,0.11734693877551021,0.24271844660194175,0.037536443148688044
19,4,base5y,br_modal_short,logit,shuffle,29285,2744,,,,,,0.5302560517853572,0.5356450446476655,0.11734693877551021,0.0893854748603352,0.0652332361516035
19,4,base5y,br_modal_short,hgb,real,29285,2744,,,,,,0.9864450533527469,0.5534887239640767,0.11734693877551021,0.15384615384615385,0.056851311953352766
19,4,base5y,br_modal_short,hgb,shuffle,29285,2744,,,,,,0.9785983900239055,0.5338947843525447,0.11734693877551021,0.1382488479262673,0.07908163265306123
19,4,wide10y,fwd2,ridge,real,59827,2744,0.0477349597062514,0.005320580789777056,0.02485698182578536,0.04135925491653519,0.18986880466472303,,,,,
19,4,wide10y,fwd2,hgb,real,59827,2744,0.4249485100516178,0.05228234623891965,0.04945767185679571,0.05906445402258439,0.1490524781341108,,,,,
19,4,wide10y,fwd4,ridge,real,59827,2744,0.0560397712941916,0.0012733459136462883,0.05961373131848913,0.1999128464023571,0.19825072886297376,,,,,
19,4,wide10y,fwd4,hgb,real,59827,2744,0.4592842369879949,0.007635374460970366,0.01740963721726887,0.16154815241168197,0.1315597667638484,,,,,
19,4,wide10y,fwd8,ridge,real,59827,2744,0.058670521659957564,0.025044232372683137,0.12731239617124768,0.1546768567583582,0.21027696793002915,,,,,
19,4,wide10y,fwd8,hgb,real,59827,2744,0.49993922996644635,0.01900686292714567,0.11123650996637138,0.2528734159235017,0.13520408163265307,,,,,
19,4,wide10y,br_canon_long,logit,real,59827,2744,,,,,,0.5340280634932258,0.49610088757475046,0.4938046647230321,0.5204460966542751,0.09803206997084549
19,4,wide10y,br_canon_long,hgb,real,59827,2744,,,,,,0.803608831487973,0.5157624880784445,0.4938046647230321,0.5426008968609866,0.08126822157434402
19,4,wide10y,br_canon_short,logit,real,59827,2744,,,,,,0.5309244346811932,0.5130363141557172,0.48833819241982507,0.5581395348837209,0.09402332361516035
19,4,wide10y,br_canon_short,hgb,real,59827,2744,,,,,,0.8065489276120335,0.533868584428286,0.48833819241982507,0.5379537953795379,0.11042274052478133
19,4,wide10y,br_modal_long,logit,real,59827,2744,,,,,,0.6278516512149329,0.687181540755879,0.05065597667638484,0.5142857142857142,0.012755102040816327
19,4,wide10y,br_modal_long,hgb,real,59827,2744,,,,,,0.9413026409905262,0.688120520857786,0.05065597667638484,0.216,0.045553935860058306
19,4,wide10y,br_modal_short,logit,real,59827,2744,,,,,,0.6248871752081163,0.5826507531889358,0.11734693877551021,0.24,0.05466472303206997
19,4,wide10y,br_modal_short,hgb,real,59827,2744,,,,,,0.9194796717691834,0.5669625226315708,0.11734693877551021,0.10218978102189781,0.049927113702623906
20,4,base5y,fwd2,ridge,real,29273,2738,0.050964354438956,-0.019317103021845392,-0.012390514098049399,-0.00338461438231672,0.19941563184806427,,,,,
20,4,base5y,fwd2,ridge,shuffle,29273,2738,0.02885923440548024,0.02757031856481172,0.007395615082724421,0.08508580532177128,0.18151935719503287,,,,,
20,4,base5y,fwd2,hgb,real,29273,2738,0.5581958881651131,0.003109731434140503,-0.005334703921605816,-0.11609054147987403,0.1110299488677867,,,,,
20,4,base5y,fwd2,hgb,shuffle,29273,2738,0.5639907821862306,0.0037114912128768896,-0.010037077577221892,0.030185637704072444,0.13659605551497445,,,,,
20,4,base5y,fwd4,ridge,real,29273,2738,0.04944605107502042,0.01216355836762297,0.04064262963463947,0.031166579252024915,0.18991964937910885,,,,,
20,4,base5y,fwd4,ridge,shuffle,29273,2738,0.027412632283364994,0.02994326529652891,0.0427578199981124,-0.029527175725244645,0.1672753834915997,,,,,
20,4,base5y,fwd4,hgb,real,29273,2738,0.5950334434032493,0.021680558576926585,0.016915590086635447,0.05385961737492907,0.10372534696859022,,,,,
20,4,base5y,fwd4,hgb,shuffle,29273,2738,0.579185050159557,-0.0323278025949033,-0.021316466653875876,0.03705960332284186,0.13038714390065742,,,,,
20,4,base5y,fwd8,ridge,real,29273,2738,0.053870977624147214,0.029783056827572763,0.09558822914015566,0.10561741927306957,0.1877282688093499,,,,,
20,4,base5y,fwd8,ridge,shuffle,29273,2738,0.022096199820383456,0.001135654264794868,-0.021782000449518862,0.13318175252524617,0.1581446311176041,,,,,
20,4,base5y,fwd8,hgb,real,29273,2738,0.6351023524426043,0.028197299855023575,0.030024990933366746,-0.14475642874554895,0.08838568298027757,,,,,
20,4,base5y,fwd8,hgb,shuffle,29273,2738,0.5775827519600459,-0.004202363958385347,-0.0433349510167878,-0.13135315114079466,0.12856099342585828,,,,,
20,4,base5y,br_canon_long,logit,real,29273,2738,,,,,,0.5429298525605472,0.4916584489154703,0.4952520087655223,0.49327354260089684,0.08144631117604091
20,4,base5y,br_canon_long,logit,shuffle,29273,2738,,,,,,0.5146374850372281,0.524929668856644,0.4952520087655223,0.5889830508474576,0.08619430241051863
20,4,base5y,br_canon_long,hgb,real,29273,2738,,,,,,0.8916166746602892,0.5054989562388741,0.4952520087655223,0.535483870967742,0.056610664718772824
20,4,base5y,br_canon_long,hgb,shuffle,29273,2738,,,,,,0.8900305888543792,0.4902769061981055,0.4952520087655223,0.5203252032520326,0.04492330168005844
20,4,base5y,br_canon_short,logit,real,29273,2738,,,,,,0.5453747059172731,0.5016792510364149,0.485390796201607,0.4774193548387097,0.11322132943754565
20,4,base5y,br_canon_short,logit,shuffle,29273,2738,,,,,,0.5143019895594705,0.5126070659380388,0.485390796201607,0.5037593984962406,0.09715120525931337
20,4,base5y,br_canon_short,hgb,real,29273,2738,,,,,,0.889378860569232,0.5315399605139699,0.485390796201607,0.5157232704402516,0.05807158509861213
20,4,base5y,br_canon_short,hgb,shuffle,29273,2738,,,,,,0.8913635812285322,0.5055034255225864,0.485390796201607,0.5087719298245614,0.062454346238130024
20,4,base5y,br_modal_long,logit,real,29273,2738,,,,,,0.63277913844871,0.647234156820623,0.06939371804236669,0.0962566844919786,0.06829802775748722
20,4,base5y,br_modal_long,logit,shuffle,29273,2738,,,,,,0.5340696191279962,0.5478930843592498,0.06939371804236669,0.08813559322033898,0.10774287801314829
20,4,base5y,br_modal_long,hgb,real,29273,2738,,,,,,0.9827865577162795,0.5744133685863009,0.06939371804236669,0.08620689655172414,0.042366691015339665
20,4,base5y,br_modal_long,hgb,shuffle,29273,2738,,,,,,0.9644419434021113,0.5070746922250682,0.06939371804236669,0.06896551724137931,0.07414170927684441
20,4,base5y,br_modal_short,logit,real,29273,2738,,,,,,0.6300826310689737,0.5706623678153928,0.10262965668371074,0.17486338797814208,0.06683710737764792
20,4,base5y,br_modal_short,logit,shuffle,29273,2738,,,,,,0.5367914321702858,0.4944345229042738,0.10262965668371074,0.10646387832699619,0.09605551497443389
20,4,base5y,br_modal_short,hgb,real,29273,2738,,,,,,0.9865193496198226,0.548300519830769,0.10262965668371074,0.08783783783783784,0.05405405405405406
20,4,base5y,br_modal_short,hgb,shuffle,29273,2738,,,,,,0.9805343072236252,0.5178232865065605,0.10262965668371074,0.12562814070351758,0.07268078889700512
20,4,wide10y,fwd2,ridge,real,59672,2738,0.04402689211451214,0.01583020583619221,0.030689642023087743,0.07624309790657124,0.18298027757487217,,,,,
20,4,wide10y,fwd2,hgb,real,59672,2738,0.4254165702794493,0.024438692451135384,0.0388390081331724,0.16607924314705208,0.12892622352081812,,,,,
20,4,wide10y,fwd4,ridge,real,59672,2738,0.05109432238649671,0.03472011020838266,0.044272112763605376,0.1549494784373371,0.18115412710007306,,,,,
20,4,wide10y,fwd4,hgb,real,59672,2738,0.4564987634703345,0.025634363948978865,0.001947727377811888,0.2519186745175459,0.1183345507669832,,,,,
20,4,wide10y,fwd8,ridge,real,59672,2738,0.055960019958517154,0.03645865607488278,0.08946801688123539,0.20108135806234856,0.197954711468225,,,,,
20,4,wide10y,fwd8,hgb,real,59672,2738,0.4938480532175568,0.07142504362600617,0.126066794993679,0.20269750884352236,0.12052593133674215,,,,,
20,4,wide10y,br_canon_long,logit,real,59672,2738,,,,,,0.5326688801731696,0.5046601052725945,0.4952520087655223,0.5021645021645021,0.0843681519357195
20,4,wide10y,br_canon_long,hgb,real,59672,2738,,,,,,0.8101104516818705,0.5186751064038694,0.4952520087655223,0.6243093922651933,0.06610664718772827
20,4,wide10y,br_canon_short,logit,real,59672,2738,,,,,,0.5314978209403604,0.5094007618443404,0.485390796201607,0.5653846153846154,0.09495982468955443
20,4,wide10y,br_canon_short,hgb,real,59672,2738,,,,,,0.807612855271555,0.5335847537142981,0.485390796201607,0.5125628140703518,0.07268078889700512
20,4,wide10y,br_modal_long,logit,real,59672,2738,,,,,,0.6236306254238768,0.6539928116995787,0.06939371804236669,0.14666666666666667,0.0547845142439737
20,4,wide10y,br_modal_long,hgb,real,59672,2738,,,,,,0.9391064860131919,0.5935284640171857,0.06939371804236669,0.16030534351145037,0.04784514243973703
20,4,wide10y,br_modal_short,logit,real,59672,2738,,,,,,0.621454723823506,0.5693863273934447,0.10262965668371074,0.19689119170984457,0.07048940832724616
20,4,wide10y,br_modal_short,hgb,real,59672,2738,,,,,,0.9232215062770045,0.6031818451747277,0.10262965668371074,0.22424242424242424,0.060262965668371075
21,4,base5y,fwd2,ridge,real,29270,2747,0.04287222684417661,0.02515500404679674,0.03127126131868922,0.011884822497073655,0.20422278849654169,,,,,
21,4,base5y,fwd2,ridge,shuffle,29270,2747,0.022380351109577444,0.005551520872993199,-0.005593546140574135,0.07681958593724923,0.17837641062977794,,,,,
21,4,base5y,fwd2,hgb,real,29270,2747,0.5648569903111946,0.04467707907518681,0.02300370781166759,-0.022162917977134437,0.1576265016381507,,,,,
21,4,base5y,fwd2,hgb,shuffle,29270,2747,0.564256448972389,0.011662071552903407,-0.004959425505088488,0.04202236638624818,0.1383327266108482,,,,,
21,4,base5y,fwd4,ridge,real,29270,2747,0.04190112480542569,0.0360723865725592,0.0605943960098541,0.04877595630460484,0.20276665453221696,,,,,
21,4,base5y,fwd4,ridge,shuffle,29270,2747,0.023951474529098144,0.057056009448909276,0.06812876415844561,0.16530596235499542,0.17073170731707318,,,,,
21,4,base5y,fwd4,hgb,real,29270,2747,0.6002733707256002,0.036459717410499914,0.028957126962495652,0.005051975087697831,0.1368765926465235,,,,,
21,4,base5y,fwd4,hgb,shuffle,29270,2747,0.5680300752841949,0.0028372560755366345,0.024348653726199807,0.09608594880296799,0.15653440116490716,,,,,
21,4,base5y,fwd8,ridge,real,29270,2747,0.04548451007261232,-0.028290515817396264,0.0028850598713268437,0.04182457144241995,0.19839825263924282,,,,,
21,4,base5y,fwd8,ridge,shuffle,29270,2747,0.03280542612561073,0.07255144742675171,0.06216152476731017,0.26325647445422085,0.18674918092464507,,,,,
